anio,semestre,periodo,trabajo_de,grupo_rol,dedicacion,sal_bruto,log_sal,sueldo_dolarizado,log_sal_usd,sal_usd_blue,seniority,experiencia,antiguedad_empresa,antiguedad_puesto,gente_a_cargo,gente_a_cargo_grupo,contrato,modalidad,tam_empresa,genero_simple,edad,nivel_estudios,region,uso_ia
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1700000,14.346138809026444,FALSE,7.104566330067147,1217.513971027074,Senior,10,1,1,0,Sin equipo,Staff,Hibrido,11-50,Hombre,37,Universitario,GBA / Prov. BA,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2156118,14.583819940496642,FALSE,7.342247461537344,1544.1786989311486,Senior,11,6,6,0,Sin equipo,Staff,Remoto,501-1000,Mujer,34,Universitario,CABA,2
2025,2,2025.2,Infosec,Ciberseguridad,Full-Time,3200000,14.978661367769956,FALSE,7.737088888810657,2291.791004286257,Senior,7,2,1,3,Equipo pequeño,Tercerizado,Hibrido,201-500,Hombre,30,NA,CABA,5
2025,2,2025.2,Business Analyst,Datos / AI,Full-Time,1940000,14.47819853103951,FALSE,7.236626052080213,1389.3982963485432,Semi-Senior,5,3,0,0,Sin equipo,Contractor,Remoto,51-100,Mujer,26,Universitario,CABA,4
2025,2,2025.2,Technical Leader,Roles de gestión,Full-Time,2760000,14.830741237693333,FALSE,7.5891687587340355,1976.6697411968967,Senior,7,5,3,1,Equipo pequeño,Staff,Remoto,101-200,Mujer,30,Universitario,CABA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2791630,14.84213621259268,FALSE,7.600563733633383,1999.3226629048886,Senior,10,4,4,0,Sin equipo,Tercerizado,Remoto,101-200,Hombre,33,NA,Interior,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3045713,14.92924558606768,FALSE,7.687673107108381,2181.293017199284,Semi-Senior,4,3,2,0,Sin equipo,Staff,Remoto,201-500,Hombre,29,Universitario,Interior,1
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,2350000,14.669925886120343,FALSE,7.428353407161044,1683.03401877272,Semi-Senior,4,1,1,0,Sin equipo,Staff,Remoto,11-50,Hombre,27,NA,Interior,5
2025,2,2025.2,Technical Leader,Roles de gestión,Full-Time,2705000,14.810612470262718,FALSE,7.569039991303422,1937.2795833107266,Senior,30,12,12,1,Equipo pequeño,Staff,Remoto,201-500,Hombre,50,Universitario,CABA,1
2025,2,2025.2,Technical Leader,Roles de gestión,Full-Time,4710881,15.36538549733342,FALSE,8.123813018374124,3373.860843144702,Senior,8,4,2,7,Equipo mediano,Staff,Remoto,5001-10000,Hombre,32,NA,CABA,4
2025,2,2025.2,Technical Leader,Roles de gestión,Full-Time,3357703,15.026767667204814,FALSE,7.785195188245516,2404.7354782703055,Semi-Senior,5,5,3,0,Sin equipo,Staff,Remoto,11-50,Hombre,25,NA,CABA,2
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3500000,15.068273526459642,FALSE,7.826701047500345,2506.6464109380936,Semi-Senior,4,0,1,0,Sin equipo,Staff,Hibrido,5001-10000,Hombre,26,NA,CABA,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2000000,14.508657738524219,FALSE,7.267085259564922,1432.3693776789105,Semi-Senior,3,0,0,0,Sin equipo,Staff,Hibrido,11-50,Hombre,23,Universitario,CABA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1100000,13.9108207377686,FALSE,6.669248258809302,787.8031577234008,Senior,20,3,15,0,Sin equipo,Contractor,Remoto,201-500,Hombre,50,Universitario,GBA / Prov. BA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1467000,14.198730057125118,FALSE,6.9571575781658215,1050.642938527481,Junior,2,0,0,0,Sin equipo,Contractor,Presencial,11-50,Mujer,28,Universitario,Interior,5
2025,2,2025.2,DBA (Database Administrator),Infraestructura,Full-Time,1998077,14.507695775986583,FALSE,7.266123297027287,1430.9921545222724,Junior,1,1,0,0,Sin equipo,Staff,Hibrido,1001-2000,Mujer,31,Universitario,GBA / Prov. BA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2001855,14.509584808661872,FALSE,7.268012329702574,1433.6979002767077,Semi-Senior,5,4,4,0,Sin equipo,Staff,Remoto,501-1000,Hombre,47,NA,Interior,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3715000,15.127889236133997,FALSE,7.886316757174699,2660.6261190385762,Semi-Senior,5,4,4,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,31,NA,CABA,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2500000,14.73180128983843,FALSE,7.490228810879132,1790.4617220986381,Senior,22,0,0,0,Sin equipo,Staff,Remoto,11-50,Hombre,48,NA,GBA / Prov. BA,1
2025,2,2025.2,BI Analyst / Data Analyst,Datos / AI,Full-Time,2000000,14.508657738524219,FALSE,7.267085259564922,1432.3693776789105,Senior,6,1,1,1,Equipo pequeño,Staff,Hibrido,51-100,Mujer,28,NA,CABA,5
2025,2,2025.2,Consultant,Desarrollo / QA,Full-Time,4500000,15.319587954740548,FALSE,8.078015475781251,3222.831099777549,Senior,30,1,8,4,Equipo pequeño,Staff,Remoto,+10000,Hombre,50,NA,Interior,5
2025,2,2025.2,Technical Leader,Roles de gestión,Full-Time,3400000,15.03928598958639,FALSE,7.7977135106270925,2435.027942054148,Senior,6,15,3,4,Equipo pequeño,Staff,Hibrido,+10000,Hombre,34,NA,CABA,2
2025,2,2025.2,Developer,Desarrollo / QA,Part-Time,1133333,13.94067340680059,FALSE,6.699100927841292,811.6757419564864,Semi-Senior,5,5,5,1,Equipo pequeño,Contractor,Remoto,5001-10000,Mujer,33,Universitario,CABA,2
2025,2,2025.2,BI Analyst / Data Analyst,Datos / AI,Full-Time,1000000,13.815510557964274,FALSE,6.573938079004977,716.1846888394552,Junior,1,1,1,0,Sin equipo,Contractor,Presencial,201-500,Mujer,33,NA,Interior,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2153724,14.58270899478391,FALSE,7.341136515824614,1542.464152786067,Senior,20,12,3,1,Equipo pequeño,Staff,Remoto,201-500,Hombre,42,Universitario,Interior,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,4000000,15.201804919084164,FALSE,7.960232440124867,2864.738755357821,Senior,12,6,12,0,Sin equipo,Staff,Remoto,11-50,Hombre,34,NA,CABA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,6000000,15.60727002719233,FALSE,8.365697548233031,4297.1081330367315,Semi-Senior,5,3,3,0,Sin equipo,Staff,Hibrido,+10000,Mujer,38,NA,CABA,4
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,1500000,14.22097566607244,FALSE,6.979403187113141,1074.2770332591829,Semi-Senior,5,10,3,0,Sin equipo,Staff,Hibrido,201-500,Hombre,47,NA,Interior,2
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2800000,14.845129975145433,FALSE,7.603557496186135,2005.3171287504747,Senior,12,5,2,2,Equipo pequeño,Staff,Hibrido,501-1000,Hombre,31,NA,CABA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1191450,13.990681610729387,FALSE,6.749109131770091,853.298247517769,Semi-Senior,3,0,3,0,Sin equipo,Staff,Hibrido,2-10,Mujer,36,NA,CABA,5
2025,2,2025.2,BI Analyst / Data Analyst,Datos / AI,Part-Time,830000,13.62918097977278,FALSE,6.387608500813483,594.4332917367478,Junior,1,1,1,0,Sin equipo,Contractor,Hibrido,201-500,Hombre,24,Universitario,CABA,5
2025,2,2025.2,BI Analyst / Data Analyst,Datos / AI,Full-Time,1480000,14.207552645740298,FALSE,6.965980166781001,1059.9533394823939,Semi-Senior,3,1,1,0,Sin equipo,Tercerizado,Hibrido,201-500,Hombre,35,Universitario,Interior,4
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,2500000,14.73180128983843,FALSE,7.490228810879132,1790.4617220986381,Senior,23,12,3,10,Equipo mediano,Otro,Hibrido,11-50,Hombre,46,NA,GBA / Prov. BA,2
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3400000,15.03928598958639,FALSE,7.7977135106270925,2435.027942054148,Senior,18,15,5,0,Sin equipo,Staff,Remoto,101-200,Mujer,46,NA,Interior,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,954300,13.768733366405344,FALSE,6.527160887446048,683.4550485594922,Junior,1,1,1,0,Sin equipo,Tercerizado,Remoto,1001-2000,Mujer,33,Terciario,CABA,1
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2200000,14.603967918328545,FALSE,7.362395439369247,1575.6063154468015,Semi-Senior,3,3,3,0,Sin equipo,Staff,Remoto,11-50,Hombre,25,NA,CABA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2007000,14.512151627778476,FALSE,7.270579148819178,1437.3826705007868,Semi-Senior,3,2,2,0,Sin equipo,Staff,Hibrido,501-1000,Mujer,22,Universitario,CABA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1040000,13.854731271117556,FALSE,6.6131587921582575,744.8320763930335,Junior,2,1,1,0,Sin equipo,Tercerizado,Remoto,2001-5000,Hombre,28,NA,Interior,4
2025,2,2025.2,BI Analyst / Data Analyst,Datos / AI,Full-Time,6000000,15.60727002719233,FALSE,8.365697548233031,4297.1081330367315,Senior,18,4,4,0,Sin equipo,Staff,Hibrido,+10000,Hombre,47,NA,CABA,2
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,1950000,14.48333993053993,FALSE,7.241767451580632,1396.5601432369378,Semi-Senior,5,0,0,0,Sin equipo,Tercerizado,Hibrido,201-500,Hombre,25,NA,CABA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3500000,15.068273526459642,FALSE,7.826701047500345,2506.6464109380936,Senior,7,3,7,0,Sin equipo,Staff,Hibrido,+10000,Hombre,29,Universitario,GBA / Prov. BA,5
2025,2,2025.2,Business Analyst,Datos / AI,Full-Time,2900000,14.880221294956703,FALSE,7.638648815997405,2076.9355976344204,Senior,12,2,2,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,35,NA,CABA,2
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3500000,15.068273526459642,FALSE,7.826701047500345,2506.6464109380936,Semi-Senior,4,0,0,0,Sin equipo,Staff,Hibrido,5001-10000,Hombre,35,NA,Interior,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2300000,14.648419680899378,FALSE,7.406847201940081,1647.224784330747,Junior,2,0,0,0,Sin equipo,Tercerizado,Remoto,1001-2000,Mujer,34,NA,CABA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1782257,14.393391096591744,FALSE,7.151818617632446,1276.425174976941,Senior,13,3,1,0,Sin equipo,Staff,Remoto,501-1000,Hombre,39,Universitario,CABA,4
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,3970000,15.194276652663373,FALSE,7.952704173704076,2843.2532146926374,Senior,30,13,5,20,Equipo grande,Staff,Hibrido,501-1000,Hombre,57,NA,GBA / Prov. BA,4
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,4100000,15.226497531674536,FALSE,7.984925052715239,2936.3572242417667,Semi-Senior,5,2,2,3,Equipo pequeño,Staff,Remoto,51-100,Mujer,37,Universitario,Interior,0
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,4900000,15.404745763080856,FALSE,8.163173284121557,3509.304975313331,Senior,10,2,1,0,Sin equipo,Staff,Remoto,11-50,Hombre,34,NA,CABA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3080000,14.940440154949757,FALSE,7.69886767599046,2205.8488416255223,Semi-Senior,5,2,2,0,Sin equipo,Staff,Remoto,51-100,Hombre,32,Universitario,Interior,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3000000,14.914122846632385,FALSE,7.672550367673086,2148.5540665183657,Senior,25,10,8,0,Sin equipo,Otro,Remoto,101-200,Hombre,45,Universitario,GBA / Prov. BA,2
2025,2,2025.2,Networking,Infraestructura,Full-Time,5700000,15.555976732804778,FALSE,8.314404253845481,4082.252726384895,Senior,18,0,0,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,50,Universitario,CABA,5
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,1945000,14.480772535034683,FALSE,7.239200056075386,1392.9792197927404,Semi-Senior,4,4,4,0,Sin equipo,Staff,Remoto,51-100,Mujer,33,NA,CABA,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1411669,14.160283250291378,FALSE,6.918710771332081,1011.015723509305,Junior,1,1,1,0,Sin equipo,Staff,Hibrido,11-50,Hombre,25,Universitario,CABA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,7100000,15.775605342011543,FALSE,8.534032863052246,5084.911290760133,Semi-Senior,5,3,3,0,Sin equipo,Staff,Remoto,2-10,Hombre,38,NA,GBA / Prov. BA,4
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,6152616,15.63238791519395,FALSE,8.390815436234654,4406.409375508654,Semi-Senior,4,3,1,4,Equipo pequeño,Staff,Remoto,1001-2000,Hombre,27,NA,Interior,5
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,2912000,14.884350688298714,FALSE,7.642778209339416,2085.529813900494,Senior,15,0,11,6,Equipo mediano,Tercerizado,Hibrido,+10000,Hombre,44,Posgrado/Especialización,CABA,3
2025,2,2025.2,Infosec,Ciberseguridad,Full-Time,3400000,15.03928598958639,FALSE,7.7977135106270925,2435.027942054148,Senior,30,25,20,0,Sin equipo,Staff,Hibrido,+10000,Mujer,52,NA,Interior,4
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,2900000,14.880221294956703,FALSE,7.638648815997405,2076.9355976344204,Senior,33,5,5,10,Equipo mediano,Staff,Hibrido,51-100,Hombre,52,Universitario,CABA,1
2025,2,2025.2,Data Scientist,Datos / AI,Full-Time,2300000,14.648419680899378,FALSE,7.406847201940081,1647.224784330747,Junior,2,0,0,0,Sin equipo,Staff,Remoto,201-500,Hombre,46,Posgrado/Especialización,CABA,5
2025,2,2025.2,BI Analyst / Data Analyst,Datos / AI,Full-Time,2900000,14.880221294956703,FALSE,7.638648815997405,2076.9355976344204,Senior,18,11,4,2,Equipo pequeño,Staff,Hibrido,51-100,Mujer,40,NA,CABA,4
2025,2,2025.2,Data Scientist,Datos / AI,Full-Time,2000000,14.508657738524219,FALSE,7.267085259564922,1432.3693776789105,Semi-Senior,3,0,0,0,Sin equipo,Staff,Remoto,201-500,Hombre,23,Universitario,GBA / Prov. BA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1114000,13.923467699469366,FALSE,6.681895220510069,797.8297433671532,Semi-Senior,4,1,1,0,Sin equipo,Staff,Remoto,51-100,Mujer,29,NA,CABA,3
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,2200000,14.603967918328545,FALSE,7.362395439369247,1575.6063154468015,Semi-Senior,3,3,1,0,Sin equipo,Staff,Remoto,51-100,Hombre,29,Universitario,CABA,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2502424,14.732770420079977,FALSE,7.491197941120679,1792.197753784385,Senior,6,3,6,0,Sin equipo,Staff,Hibrido,11-50,Hombre,29,NA,GBA / Prov. BA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2000000,14.508657738524219,FALSE,7.267085259564922,1432.3693776789105,Senior,16,10,16,0,Sin equipo,Contractor,Remoto,2-10,Hombre,43,NA,Interior,1
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1950000,14.48333993053993,FALSE,7.241767451580632,1396.5601432369378,Semi-Senior,3,2,2,0,Sin equipo,Tercerizado,Presencial,101-200,Hombre,31,NA,Interior,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2800000,14.845129975145433,FALSE,7.603557496186135,2005.3171287504747,Semi-Senior,5,3,3,0,Sin equipo,Tercerizado,Remoto,201-500,Mujer,33,NA,Interior,2
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3500000,15.068273526459642,FALSE,7.826701047500345,2506.6464109380936,Senior,10,1,7,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,30,NA,GBA / Prov. BA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1144578,13.950546568083968,FALSE,6.708974089124672,819.729238782486,Junior,2,2,1,0,Sin equipo,Staff,Remoto,101-200,Hombre,29,NA,Interior,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3000000,14.914122846632385,FALSE,7.672550367673086,2148.5540665183657,Semi-Senior,5,0,3,0,Sin equipo,Tercerizado,Remoto,501-1000,Mujer,29,NA,CABA,4
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,2300000,14.648419680899378,FALSE,7.406847201940081,1647.224784330747,Semi-Senior,3,6,1,0,Sin equipo,Staff,Hibrido,101-200,Hombre,31,Universitario,CABA,5
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,5200000,15.464169183551656,FALSE,8.222596704592359,3724.1603819651673,Semi-Senior,4,2,2,0,Sin equipo,Staff,Hibrido,+10000,Hombre,27,Universitario,CABA,3
2025,2,2025.2,Technical Leader,Roles de gestión,Full-Time,4100000,15.226497531674536,FALSE,7.984925052715239,2936.3572242417667,Senior,25,18,6,5,Equipo mediano,Staff,Hibrido,11-50,Hombre,47,NA,GBA / Prov. BA,2
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,3000000,14.914122846632385,FALSE,7.672550367673086,2148.5540665183657,Senior,15,6,4,0,Sin equipo,Staff,Hibrido,101-200,Hombre,36,NA,CABA,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2430700,14.703689839677354,FALSE,7.462117360718056,1740.830123162064,Semi-Senior,5,2,2,0,Sin equipo,Staff,Remoto,101-200,Hombre,38,Universitario,CABA,3
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,1800000,14.403297222866392,FALSE,7.1617247439070955,1289.1324399110194,Senior,10,3,3,0,Sin equipo,Staff,Remoto,201-500,Hombre,40,NA,Interior,4
2025,2,2025.2,Architect,Infraestructura,Full-Time,6400000,15.671808548329901,FALSE,8.430236069370602,4583.582008572514,Senior,30,22,10,6,Equipo mediano,Staff,Hibrido,51-100,Hombre,52,NA,CABA,5
2025,2,2025.2,BI Analyst / Data Analyst,Datos / AI,Full-Time,1200000,13.997832114758229,FALSE,6.756259635798931,859.4216266073463,Junior,0,0,0,0,Sin equipo,Staff,Remoto,201-500,Hombre,26,Universitario,CABA,2
2025,2,2025.2,Infosec,Ciberseguridad,Full-Time,3528647,15.076425069317601,FALSE,7.834852590358302,2527.1629537192775,Senior,10,4,1,0,Sin equipo,Staff,Remoto,2-10,Mujer,34,Terciario,Interior,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1135000,13.94214320889764,FALSE,6.700570729938343,812.8696218327817,Senior,20,13,3,1,Equipo pequeño,Staff,Presencial,201-500,Hombre,39,NA,CABA,3
2025,2,2025.2,Business Analyst,Datos / AI,Full-Time,2500000,14.73180128983843,FALSE,7.490228810879132,1790.4617220986381,Senior,16,3,8,5,Equipo mediano,Staff,Hibrido,+10000,Mujer,39,NA,CABA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2600000,14.77102200299171,FALSE,7.529449524032413,1862.0801909825836,Senior,25,19,10,0,Sin equipo,Staff,Hibrido,101-200,Hombre,50,Universitario,Interior,3
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,2100000,14.557447902693651,FALSE,7.3158754237343535,1503.987846562856,Senior,7,0,0,0,Sin equipo,Staff,Hibrido,51-100,Hombre,27,Universitario,CABA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2750000,14.827111469642754,FALSE,7.585538990683457,1969.507894308502,Semi-Senior,3,0,0,0,Sin equipo,Staff,Remoto,201-500,Hombre,41,NA,Interior,2
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,4600000,15.341566861459324,FALSE,8.099994382500025,3294.449568661494,Semi-Senior,3,0,0,0,Sin equipo,Staff,Hibrido,101-200,Hombre,36,NA,GBA / Prov. BA,4
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,3070300,14.93728583465881,FALSE,7.695713355699514,2198.9018501437795,Senior,6,2,0,0,Sin equipo,Staff,Remoto,501-1000,Hombre,34,NA,CABA,5
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,1207865,14.004364896264958,FALSE,6.762792417305661,865.0544191850687,Junior,1,1,1,0,Sin equipo,Staff,Hibrido,101-200,Mujer,29,Terciario,CABA,2
2025,2,2025.2,Consultant,Desarrollo / QA,Full-Time,2430000,14.703401815316731,FALSE,7.461829336357433,1740.3287938798762,Senior,8,7,7,0,Sin equipo,Staff,Remoto,201-500,Hombre,35,Universitario,CABA,1
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,4000000,15.201804919084164,FALSE,7.960232440124867,2864.738755357821,Senior,17,6,3,14,Equipo grande,Staff,Remoto,101-200,Mujer,41,Universitario,Interior,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2300000,14.648419680899378,FALSE,7.406847201940081,1647.224784330747,Junior,2,2,2,0,Sin equipo,Staff,Hibrido,2-10,Mujer,24,NA,CABA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1183000,13.983564142960525,FALSE,6.741991664001226,847.2464868970756,Semi-Senior,3,0,3,0,Sin equipo,Contractor,Hibrido,51-100,Hombre,23,NA,Interior,2
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Part-Time,1500000,14.22097566607244,FALSE,6.979403187113141,1074.2770332591829,Junior,2,4,3,1,Equipo pequeño,Staff,Remoto,51-100,Hombre,35,NA,Interior,3
2025,2,2025.2,BI Analyst / Data Analyst,Datos / AI,Full-Time,2600000,14.77102200299171,FALSE,7.529449524032413,1862.0801909825836,Semi-Senior,4,2,2,0,Sin equipo,Tercerizado,Hibrido,2001-5000,Hombre,33,Universitario,CABA,2
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,4200000,15.250595083253597,FALSE,8.0090226042943,3007.975693125712,Senior,19,5,3,4,Equipo pequeño,Staff,Remoto,2001-5000,Hombre,39,Universitario,Interior,5
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,6500000,15.687312734865866,FALSE,8.445740255906568,4655.200477456459,Senior,13,5,6,15,Equipo grande,Staff,Hibrido,1001-2000,Hombre,34,NA,CABA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3500000,15.068273526459642,FALSE,7.826701047500345,2506.6464109380936,Semi-Senior,4,3,3,0,Sin equipo,Staff,Remoto,2001-5000,Hombre,29,NA,Interior,3
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,2030000,14.52354635101797,FALSE,7.281973872058672,1453.8549183440941,Senior,8,5,5,3,Equipo pequeño,Staff,Hibrido,201-500,Hombre,29,NA,GBA / Prov. BA,2
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,2400000,14.690979295318174,FALSE,7.449406816358876,1718.8432532146926,Semi-Senior,4,2,4,0,Sin equipo,Staff,Remoto,101-200,Hombre,28,NA,CABA,3
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,1270000,14.054527458434775,FALSE,6.812954979475476,909.5545548261082,Semi-Senior,3,0,0,0,Sin equipo,Staff,Remoto,+10000,Mujer,31,NA,Interior,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3700000,15.123843377614453,FALSE,7.882270898655156,2649.8833487059846,Senior,6,3,3,0,Sin equipo,Staff,Hibrido,101-200,Hombre,44,NA,CABA,3
2025,2,2025.2,VP / C-Level,Roles de gestión,Full-Time,3912000,15.179559310136845,FALSE,7.937986831177548,2801.7145027399492,Senior,15,5,3,30,Equipo grande,Staff,Hibrido,11-50,Hombre,34,NA,CABA,3
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,1650000,14.316285845876763,FALSE,7.074713366917466,1181.7047365851013,Semi-Senior,4,2,2,0,Sin equipo,Tercerizado,Remoto,11-50,Hombre,28,NA,Interior,1
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,900000,13.710150042306449,FALSE,6.46857756334715,644.5662199555097,Junior,0,0,0,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,41,NA,CABA,3
2025,2,2025.2,QA / Tester,Desarrollo / QA,Full-Time,764000,13.546323068148657,FALSE,6.30475058918936,547.1651022733438,Junior,1,1,1,0,Sin equipo,Tercerizado,Remoto,201-500,Hombre,24,Universitario,Interior,4
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,7463756.430000001,15.825569388340204,FALSE,8.583996909380907,5345.428076393034,Senior,18,10,2,0,Sin equipo,Staff,Presencial,+10000,Hombre,37,NA,CABA,5
2025,2,2025.2,Data Scientist,Datos / AI,Full-Time,1200000,13.997832114758229,FALSE,6.756259635798931,859.4216266073463,Semi-Senior,3,2,2,0,Sin equipo,Contractor,Hibrido,101-200,Hombre,32,NA,CABA,4
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,243000,12.400816722322686,FALSE,5.159244243363388,174.03287938798763,Senior,20,10,10,0,Sin equipo,Staff,Presencial,11-50,Hombre,41,Terciario,Interior,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,2715778,14.814589026470225,FALSE,7.573016547510927,1944.998621887038,Semi-Senior,3,0,3,0,Sin equipo,Staff,Hibrido,+10000,Mujer,33,Terciario,CABA,5
2025,2,2025.2,QA / Tester,Desarrollo / QA,Part-Time,694000,13.450227239488942,FALSE,6.208654760529644,497.03217405458196,Junior,2,0,2,0,Sin equipo,Contractor,Hibrido,201-500,Hombre,41,NA,CABA,0
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,2500000,14.73180128983843,FALSE,7.490228810879132,1790.4617220986381,Senior,15,2,2,0,Sin equipo,Staff,Presencial,201-500,Hombre,31,NA,CABA,5
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,1700000,14.346138809026444,FALSE,7.104566330067147,1217.513971027074,Semi-Senior,4,0,3,0,Sin equipo,Tercerizado,Remoto,51-100,Hombre,28,NA,CABA,3
2025,2,2025.2,Manager / Director,Roles de gestión,Full-Time,1785000,14.394928973195876,FALSE,7.153356494236579,1278.3896695784276,Senior,20,12,6,0,Sin equipo,Staff,Presencial,2001-5000,Hombre,47,NA,Interior,4
2025,2,2025.2,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,2900000,14.880221294956703,FALSE,7.638648815997405,2076.9355976344204,Senior,10,0,7,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,32,NA,GBA / Prov. BA,5
2025,2,2025.2,Developer,Desarrollo / QA,Full-Time,3100000,14.946912669455374,FALSE,7.705340190496077,2220.1725354023115,Semi-Senior,3,0,0,1,Equipo pequeño,Contractor,Remoto,11-50,Hombre,30,NA,GBA / Prov. BA,5
2025,2,2025.2,Consultant,Desarrollo / QA,Full-Time,1700000,14.346138809026444,FALSE,7.104566330067147,1217.513971027074,Senior,8,3,2,0,Sin equipo,Tercerizado,Hibrido,1001-2000,Hombre,38,NA,CABA,2
2025,2,2025.2,Business Analyst,Datos / AI,Full-Time,2800000,14.845129975145433,FALSE,7.603557496186135,2005.3171287504747,Senior,13,1,9,0,Sin equipo,Staff,Remoto,2001-5000,Hombre,37,NA,Interior,3
